Oversampling Factor,Noise Level,Amplitude Error Mean,Amplitude Error Std,Frequency Error Mean,Frequency Error Std,Backward Error Mean,Backward Error Std,Relative Backward Error Mean,Relative Backward Error Std,Condition Number Mean,Condition Number Std,Condition Number Min,Condition Number Max,Condition Number Median,Amplitude Error Ratio Mean,Amplitude Error Ratio Std,Frequency Error Ratio Mean,Frequency Error Ratio Std,RMSE Mean,RMSE Std,Rel RMSE Mean,Rel RMSE Std,Backward Error Fixed Mean,Backward Error Fixed Std,Relative Backward Error Fixed Mean,Relative Backward Error Fixed Std,RMSE Fixed Mean,RMSE Fixed Std,Rel RMSE Fixed Mean,Rel RMSE Fixed Std
10,0.0,5.013568556731337e-15,1.5777218104420236e-30,4.919242455248957e-16,9.860761315262648e-32,2.6047682303003646e-14,3.1554436208840472e-30,4.9430121985314276e-15,1.5777218104420236e-30,2149878232081640.8,0.5,2149878232081641.2,2149878232081641.2,2149878232081641.2,0.19247657040692667,0.0,0.018885528462859447,3.469446951953614e-18,3.882959219055627e-15,7.888609052210118e-31,4.943012198531419e-15,1.5777218104420236e-30,1.4171420943180276e-14,1.5777218104420236e-30,2.9857526205836793e-15,3.944304526105059e-31,4.723806981060092e-15,7.888609052210118e-31,2.985752620583677e-15,7.888609052210118e-31
10,0.05555555555555555,0.041697019073142244,0.014965786664496095,0.00380114281583471,0.001157967864428878,0.3526096441507432,0.03986936550850288,0.06675603994611365,0.00755481596486856,19.247177478882303,2.4737677598561754,13.493951900200445,28.02143987643644,19.01355024592214,0.11874824775550633,0.04199298108842188,0.010801154025976676,0.003120216162486366,0.052563942256204844,0.005943374099786528,0.06675603994611358,0.007554815964868552,0.10581982513982233,0.028848053394350013,0.022285594538190977,0.006089388492837274,0.03527327504660745,0.009616017798116671,0.022285594538190963,0.00608938849283727
10,0.1111111111111111,0.08745855700196889,0.030969312432155574,0.008365107144405812,0.0026692225993851675,0.7152908717557243,0.08418410375761812,0.1344487073321115,0.01581028049957788,9.682727004449692,1.25198257466188,6.875116293538318,14.240603370590536,9.568256093453893,0.1225998207153056,0.042053521816798056,0.011679300439937137,0.003393928380015859,0.10662926752872558,0.012549425241795305,0.13444870733211137,0.015810280499577858,0.22183970431130973,0.057534088512654506,0.046661066651908396,0.01220382569328822,0.07394656810376989,0.01917802950421817,0.046661066651908376,0.012203825693288215
10,0.16666666666666666,0.13924681247761145,0.04910084138049372,0.014133552120281652,0.004809965480754197,1.0923840291542124,0.13363098694678502,0.20291796664233072,0.024724808377159298,6.520514214735751,0.8480797838781774,4.692820656212968,9.677418579110167,6.439607614838799,0.1275924192824385,0.042665694241276794,0.01287637713886932,0.0038343845550836203,0.16284299644826203,0.01992053138089322,0.2029179666423305,0.02472480837715927,0.3516929628974889,0.08735088941644227,0.07381800548868904,0.018670518157466173,0.11723098763249633,0.029116963138814088,0.07381800548868901,0.018670518157466162
10,0.2222222222222222,0.1974842795692271,0.06982428236236898,0.02133936269523127,0.007789641609855052,1.4823413677201467,0.1855731519689385,0.2709517540729423,0.03361894201193641,4.959011077053245,0.6481997448921542,3.552196765646351,7.419600135635842,4.895937891830378,0.1331622413092637,0.04388179753989101,0.01428637750283983,0.004463084387724983,0.2209744042721507,0.027663612173429695,0.2709517540729421,0.03361894201193637,0.4944728675835536,0.11877986543308297,0.10346978741485865,0.025601400994053246,0.16482428919451783,0.039593288477694326,0.10346978741485861,0.025601400994053232
10,0.2777777777777778,0.26270955042496824,0.09390727646875485,0.030290232846338184,0.012289450387470556,1.8809442037016608,0.23674057988287556,0.3369897772305927,0.04170798484404908,4.038094265152975,0.5294661979816283,2.865480467918229,6.0850710393539345,3.9884185929264167,0.13944773009640302,0.04591746252615425,0.015943649107488835,0.005539274943324628,0.2803946067574084,0.035291201976721934,0.33698977723059237,0.041707984844049036,0.6484761587559592,0.1526160328422148,0.1351415004351378,0.0330980843436388,0.21615871958531974,0.05087201094740493,0.1351415004351377,0.03309808434363878
10,0.3333333333333333,0.3371891657676232,0.12686060723057643,0.04181555621027523,0.022133118821871734,2.2838320015209206,0.2859152319394753,0.39966991819808684,0.04867135038093085,3.4380373111497256,0.4508207951719841,2.4220765651110523,5.213459636567117,3.3899005644399702,0.14719259261006615,0.05036935020606018,0.018064842570295826,0.008307160023771052,0.3404535736393455,0.04262172629461906,0.3996699181980865,0.048671350380930796,0.8122711288651329,0.19062298572072672,0.16840266657413824,0.04140344439953211,0.2707570429550443,0.06354099524024223,0.16840266657413816,0.04140344439953209
10,0.38888888888888884,0.42515053308462464,0.1846855767617029,0.05715918407231345,0.0421479591938265,2.6867832439557047,0.33215573675265253,0.4579127717743928,0.05434993975944677,3.022047794280619,0.3948384849616462,2.117988119785389,4.607699015937103,2.980665942298866,0.15738158929392312,0.061408631161189754,0.020891687381602922,0.013634776871290567,0.4005219982861571,0.049514853766363755,0.4579127717743924,0.054349939759446714,0.9823813304607536,0.23054821839385778,0.2024066597708951,0.05001769016654535,0.3274604434869179,0.07684940613128594,0.20240665977089498,0.05001769016654532
10,0.4444444444444444,0.5312321687314289,0.28127734291102907,0.07771305329034045,0.07611190806468979,3.085265955304325,0.3741866587780438,0.51084683508966,0.05862510680077333,2.7213767109790097,0.3534752182567401,1.901275179755391,4.169363856638937,2.6827890065060354,0.17075078313757303,0.08086215534484284,0.024624643049657165,0.02155593914462799,0.45992429364841997,0.05578045368674828,0.5108468350896594,0.05862510680077328,1.1531460409202814,0.26837827704796235,0.23588434663420718,0.05811285675496025,0.38438201364009383,0.08945942568265412,0.23588434663420707,0.05811285675496022
10,0.5,0.6438827786183935,0.35361712482843194,0.10513199683436823,0.12469062057589657,3.4764212976280064,0.4118878938457564,0.5581033367805229,0.06147647059218144,2.4973160925454763,0.3225883688057791,1.7431751466993346,3.8437099315882617,2.463172246236131,0.183601753202091,0.09093801484951873,0.029638358723997223,0.03469467397900642,0.5182342893282833,0.06140062198322191,0.5581033367805224,0.06147647059218138,1.3194857772101323,0.30071146485905237,0.2677156894432013,0.06496708920567643,0.4398285924033774,0.10023715495301747,0.2677156894432012,0.06496708920567638
